solitary	único,solitário	/<span class="ipa dipa">ˈsɑl·ɪˌter·i</span>/	[sound:7001-8000-cambridge-solitary.mp3]	A solitary person or thing is the only person or thing in a place.. ,A solitary activity is done alone.. 
shuttle	transporte regular,ponte aérea,lançadeira	/<span class="ipa dipa">ˈʃʌt̬-</span>/	[sound:7001-8000-cambridge-shuttle.mp3]	a vehicle or aircraft that travels regularly between two places. ,in weaving, a device that is used to carry the thread that goes across the cloth between the threads that go down the cloth. 
resignation	renúncia,demissão,resignação	/<span class="ipa dipa">ˌrez·ɪɡˈneɪ·ʃən</span>/	[sound:7001-8000-cambridge-resignation.mp3]	the act of telling your employer that you are leaving your job. ,the act of accepting something bad because you cannot change it. 
resemblance	semelhança	/<span class="ipa dipa">rɪˈzem·bləns</span>/	[sound:7001-8000-cambridge-resemblance.mp3]	the way in which two people or things appear similar. 
reacting				
pursuing				
premature	prematuro,antes do tempo	/<span class="ipa dipa">ˌpri·məˈtʃʊər</span>/	[sound:7001-8000-cambridge-premature.mp3]	happening too soon or before the usual time. 
pod	vagem	/<span class="ipa dipa">pɑd</span>/	[sound:7001-8000-cambridge-pod.mp3]	the long, flat part of some plants that has seeds in it. 
mortgage	hipoteca,hipotecar	/<span class="ipa dipa">ˈmɔr·ɡɪdʒ</span>/	[sound:7001-8000-cambridge-mortgage.mp3]	money that you borrow to buy a home. ,to borrow money to buy a house or apartment. 
Memphis				
McPhee				
Liz's				
Lavery				
journalist	jornalista	/<span class="ipa dipa">ˈdʒɜr·n<span class="sp dsp">ə</span>l·ɪst</span>/	[sound:7001-8000-cambridge-journalist.mp3]	someone whose job is writing for newspapers, magazines, television, or radio. 
honors				
Harvey's				
gravity	força da gravidade,gravidade,seriedade	/<span class="ipa dipa">ˈɡræv·ə·t̬i</span>/	[sound:7001-8000-cambridge-eus72086.mp3]	the force that makes objects fall to the ground. ,the seriousness of a problem. 
genes				
flashes				
erm				
contribution	contribuição	/<span class="ipa dipa">ˌkɑn·trəˈbju·ʃən</span>/	[sound:7001-8000-cambridge-contribution.mp3]	an amount of money that is given to help pay for something. 
company's				
client's				
cheque	cheque	/<span class="ipa dipa">tʃek</span>/	[sound:7001-8000-cambridge-check.mp3]	a piece of paper printed by a bank that you use to pay for things. 
charts				
cargo	carregamento	/<span class="ipa dipa">ˈkɑr·ɡoʊ</span>/	[sound:7001-8000-cambridge-cargo.mp3]	things that are carried in a vehicle or ship. 
awright				
acquainted	conhecer algo/inteirar-se de algo,conhecer alguém/algo,conhecer-se,(vir a) conhecer alguém	/<span class="ipa dipa">əˈkweɪn·t̬ɪd</span>/	[sound:7001-8000-cambridge-acquainted.mp3]	If you are or get acquainted with something, you know about it or gradually learn more about it.. ,If you are acquainted with someone, you have met them but do not know them well.. ,If you get acquainted with someone, you gradually get to know them better.. 
wrapping	envoltório,invólucro,papel de embrulho	/<span class="ipa dipa">ˈræp·ɪŋ</span>/	[sound:7001-8000-cambridge-wrapping.mp3]	paper or plastic that is used to cover and protect something. 
vest	camiseta regata,colete	/<span class="ipa dipa">vest</span>/	[sound:7001-8000-cambridge-vest.mp3]	a piece of underwear that you wear under a shirt. ,a piece of clothing with buttons at the front and no sleeves. 
untie	desfazer,desamarrar,desatar	/<span class="ipa dipa">ʌnˈtɑɪ</span>/	[sound:7001-8000-cambridge-untie.mp3]	to undo a knot or something that has been tied with a knot. 
salute	continência,prestar/bater continência (a)	/<span class="ipa dipa">səˈlut</span>/	[sound:7001-8000-cambridge-salute.mp3]	a sign of respect to someone of a higher rank in a military organization, often made by putting the right hand at the side of the head. ,to give a salute to someone of a higher rank in a military organization. 
ruins				
resign	renunciar,demitir-se	/<span class="ipa dipa">rɪˈzɑɪn</span>/	[sound:7001-8000-cambridge-resign.mp3]	to officially tell your employer that you are leaving your job. 
realised				
priceless	de valor incalculável	/<span class="ipa dipa">ˈprɑɪs·ləs</span>/	[sound:7001-8000-cambridge-priceless.mp3]	very valuable. 
pike	lúcio,pique		[sound:7001-8000-cambridge-pike.mp3]	a large fish that lives in lakes and rivers and eats other fish. ,a long sharp stick used in the past as a weapon by soldiers on foot. 
partying				
myth	mito	/<span class="ipa dipa">mɪθ</span>/	[sound:7001-8000-cambridge-myth.mp3]	an ancient story about gods and brave people, often one that explains an event in history or the natural world. ,an idea that is not true but is believed by many people. 
moonlight	luar	/<span class="ipa dipa">ˈmunˌlɑɪt</span>/	[sound:7001-8000-cambridge-moonlight.mp3]	light that comes from the moon. 
Lonnie				
lightly	levemente	/<span class="ipa dipa">ˈlɑɪt·li</span>/	[sound:7001-8000-cambridge-lightly.mp3]	gently, without force. ,not much. 
lifting				
keen	entusiasmado,aficionado,apaixonado,estusiasmado,aguçado,agudo	/<span class="ipa dipa">kiːn</span>/	[sound:7001-8000-cambridge-keen.mp3]	liking something very much. ,wanting to do something very much. ,very good. 
Kasnoff				
insisting				
glowing	brilhante	/<span class="ipa dipa">ˈɡloʊ·ɪŋ</span>/	[sound:7001-8000-cambridge-glowing.mp3]	praising someone a lot. 
generator	gerador	/<span class="ipa dipa">ˈdʒen·əˌreɪ·t̬ər</span>/	[sound:7001-8000-cambridge-generator.mp3]	a machine that produces electricity. 
Frances				
flowing	fluido,esvoaçante	/<span class="ipa dipa">ˈfloʊ-</span>/	[sound:7001-8000-cambridge-usfloor022.mp3]	produced in a smooth, continuous, or relaxed style. ,Flowing hair and clothes are long and hang down loosely.. 
explosives				
employer	empregador,-ora,empresário,-a	/<span class="ipa dipa">ɪmˈplɔɪ·ər</span>/	[sound:7001-8000-cambridge-eus75677.mp3]	a person or company that pays people to work for them. 
cutie				
confronted				
clause	oração	/<span class="ipa dipa">klɔz</span>/	[sound:7001-8000-cambridge-eus70829.mp3]	a group of words containing a subject and a verb, that is usually only part of a sentence. 
cinnamon	canela	/<span class="ipa dipa">ˈsɪn·ə·mən</span>/	[sound:7001-8000-cambridge-cinnamon.mp3]	a spice that has a hot taste and is used especially in sweet foods. 
buts				
breakthrough	avanço importante,progresso	/<span class="ipa dipa">ˈbreɪkˌθru</span>/	[sound:7001-8000-cambridge-breakthrough.mp3]	an important discovery or event that helps to improve a situation or provide an answer to a problem. 
blouse	blusa	/<span class="ipa dipa">blɑʊs</span>/	[sound:7001-8000-cambridge-blouse.mp3]	a shirt that women wear. 
ballistic	balístico,explodir de raiva		[sound:7001-8000-cambridge-usbaffl025.mp3]	connected with ballistics. ,to become extremely angry. 
assassin	assassino,-a	/<span class="ipa dipa">əˈsæs·ən</span>/	[sound:7001-8000-cambridge-assassin.mp3]	a person who kills someone important or famous, often for money. 
antidote	antídoto	/<span class="ipa dipa">-t̬i.doʊt</span>/	[sound:7001-8000-cambridge-eus70254.mp3]	a chemical, especially a drug, that limits the effects of a poison. ,a way of preventing or acting against something bad. 
analyze				
allowance	auxílio,pensão,dose,dinheiro para pequenos gastos,mesada,fazer concessão a alguém,levar algo em consideração	/<span class="ipa dipa">əˈlɑʊ·əns</span>/	[sound:7001-8000-cambridge-allowance.mp3]	an amount of something such as money that you are allowed to have every day, week, month, etc.. ,an amount of money that parents give to a child each week. ,to remember that someone has a disadvantage that is not their fault when you are judging their behaviour or work. 
adjourned				
Webster				
vet	veterinário,-a	/<span class="ipa dipa">vet</span>/	[sound:7001-8000-cambridge-vet.mp3]	someone whose job is to give medical care to animals that are sick. 
unto				
understatement	eufemismo	/<span class="ipa dipa">-dɚ-</span>/	[sound:7001-8000-cambridge-understatement.mp3]	a statement that describes something in a way that makes it seem less important, serious, bad, etc. than it really is, or the act of making such statements. 
tucked				
touchy	sensível,delicado		[sound:7001-8000-cambridge-touchy.mp3]	easily offended or upset. ,needing to be dealt with carefully. 
toll	pedágio,portagem,tarifa interurbana,custo,dano,número de vítimas,badalar,soar	/<span class="ipa dipa">toʊl</span>/	[sound:7001-8000-cambridge-toll.mp3]	a small amount of money that you have to pay to use a road, cross a bridge, etc.. ,the money a long-distance phone call costs. ,suffering, deaths, or damage. ,to (cause a large bell to) ring slowly and repeatedly. 
subconscious	subconsciente,inconscientemente	/<span class="ipa dipa">-ˈkɑːn-</span>/	[sound:7001-8000-cambridge-subconscious.mp3]	the part of your mind that notices and remembers information when you are not actively trying to do so, and influences your behaviour even though you do not realize it. ,relating to this part of your mind. 
sparky				
sequence	sequência	/<span class="ipa dipa">ˈsi·kwəns</span>/	[sound:7001-8000-cambridge-sequence.mp3]	a group of related events or things that have a particular order. 
screws				
sarge	sargento	/<span class="ipa dipa">sɑːrdʒ</span>/	[sound:7001-8000-cambridge-ussange019.mp3]	informal for  sergeant . 
roommates				
reaches				
Rambaldi				
programs				
pm				
pitcher	leiteira,cremeira,jarro,arremessador,-ora	/<span class="ipa dipa">ˈpɪtʃ·ər</span>/	[sound:7001-8000-cambridge-pitcher.mp3]	a container with a wide opening and a handle, used for holding and pouring out liquids. ,the person who throws the ball to the batter (= the player who hits the ball) in the game of baseball. 
ping	soar,som agudo		[sound:7001-8000-cambridge-ping.mp3]	to make a short, sharp sound. ,a short, sharp sound. 
offend	ofender	/<span class="ipa dipa">əˈfend</span>/	[sound:7001-8000-cambridge-eus75168.mp3]	to make someone upset or angry. 
nerd	nerd,cromo,obcecado,-a	/<span class="ipa dipa">nɝːd</span>/	[sound:7001-8000-cambridge-nerd.mp3]	a person, especially a man, who is not attractive and is awkward or socially embarrassing. ,a person who is extremely interested in one subject, especially computers, and knows a lot of facts about it. 
Madeline				
knives				
kin	família	/<span class="ipa dipa">kɪn</span>/	[sound:7001-8000-cambridge-kin.mp3]	the people in your family. 
jasmine	jasmim		[sound:7001-8000-cambridge-usjacka019.mp3]	a climbing plant. One type has white sweet-smelling flowers in summer and another type has yellow flowers in winter.. 
irresistible	irresistível		[sound:7001-8000-cambridge-irresistible.mp3]	impossible to refuse, oppose, or avoid because it is too pleasant, attractive, or strong. 
inherited				
incapable	incapaz	/<span class="ipa dipa">ɪnˈkeɪ·pə·bəl</span>/	[sound:7001-8000-cambridge-incapable.mp3]	not able to do something. 
hostility	hostilidade,hostilidades	/<span class="ipa dipa">hɑˈstɪl·ə·t̬i</span>/	[sound:7001-8000-cambridge-eus72259.mp3]	unfriendly, angry behaviour that shows that you dislike someone. ,fighting in a war. 
goddammit				
fuse	fusível,queimar	/<span class="ipa dipa">fjuz</span>/	[sound:7001-8000-cambridge-fuse.mp3]	a small object that stops electrical equipment from working if there is too much electricity going through it. ,If a piece of electrical equipment fuses, or if you fuse it, it stops working because there is too much electricity going through it.. 
funky	funky,estiloso,original		[sound:7001-8000-cambridge-funky.mp3]	used to describe a style of music, usually for dancing to, with a strong rhythm based on jazz and a tune that repeats. ,fashionable in an unusual and noticeable way. 
frat	associação de estudantes	/<span class="ipa dipa">fræt</span>/	[sound:7001-8000-cambridge-frat_fraternity.mp3]	informal for fraternity (= a social organization for male university students in the US and Canada). 
equation	equação		[sound:7001-8000-cambridge-equation.mp3]	a mathematical statement in which you show that two amounts are equal using mathematical symbols. 
digital	digital	/<span class="ipa dipa">ˈdɪdʒ·ɪ·t̬<span class="sp dsp">ə</span>l</span>/	[sound:7001-8000-cambridge-uscld00338.mp3]	using an electronic system that changes sounds or images into numbers before it stores or sends them. ,A digital clock or watch shows the time in the form of numbers.. 
curfew	toque de recolher	/<span class="ipa dipa">ˈkɝː-</span>/	[sound:7001-8000-cambridge-curfew.mp3]	a rule that everyone must stay at home between particular times, usually at night, especially during a war or a period of political trouble. ,a time by which a child must be home in the evening. 
craft	artesanato,barco,embarcação	/<span class="ipa dipa">kræft</span>/	[sound:7001-8000-cambridge-craft.mp3]	an activity in which you make something using a lot of skill, especially with your hands. ,a boat. 
chow	comida	/<span class="ipa dipa">tʃaʊ</span>/	[sound:7001-8000-cambridge-chow.mp3]	food. 
centered				
blackmailed				
allows				
alleged	suposto,supostamente		[sound:7001-8000-cambridge-alleged.mp3]	said or thought by some people to be the stated bad or illegal thing, although you have no proof. 
wealth	riqueza,fortuna	/<span class="ipa dipa">welθ</span>/	[sound:7001-8000-cambridge-wealth.mp3]	a large amount of money or property someone has. 
watcher	telespectador,-ora,frequentador,-ora de cinema	/<span class="ipa dipa">ˈwɑː.tʃɚ</span>/	[sound:7001-8000-cambridge-uswashr016.mp3]	a person who watches television or films. 
walkin				
turtle	tartaruga marinha	/<span class="ipa dipa">ˈtɜr·t̬<span class="sp dsp">ə</span>l</span>/	[sound:7001-8000-cambridge-turtle.mp3]	an animal with four legs and a hard shell that lives mainly in water. 
transmission	transmissão	/<span class="ipa dipa">træns-</span>/	[sound:7001-8000-cambridge-eus75974.mp3]	the process of broadcasting something by radio, television, etc., or something that is broadcast. ,the process of passing something from one person or place to another. ,the machinery that brings the power produced by the engine to the wheels of a vehicle. 
text	mensagem de texto,torpedo,texto,mandar uma mensagem de texto/um torpedo para	/<span class="ipa dipa">tekst</span>/	[sound:7001-8000-cambridge-text.mp3]	a message in writing sent from one mobile phone to another. ,the written words in a book, magazine, etc., not the pictures. ,a short piece of writing that you discuss in class. ,to send a text from a mobile phone. 
starve	morrer de fome,passar fome,fome,inanição	/<span class="ipa dipa">stɑrv</span>/	[sound:7001-8000-cambridge-starve.mp3]	to become sick or die because you do not have enough food. 
sleigh	trenó		[sound:7001-8000-cambridge-slay.mp3]	a type of sledge pulled by animals, especially horses or dogs. 
sarcastic	sarcástico	/<span class="ipa dipa">sɑrˈkæs·tɪk</span>/	[sound:7001-8000-cambridge-sarcastic.mp3]	using sarcasm. 
recess	recesso,intervalo,reentrância,oco,lugares escondido,confins		[sound:7001-8000-cambridge-recess.mp3]	a period of time in the year when the members of a parliament, court of law, or other government organization are not meeting. ,in school, a period of time between classes when children do not study. ,a small area in a room that is formed by one part of a wall being set back further than other parts. ,a secret or hidden place. 
rebound	quicar,ressaltar,voltar-se,recuperar-se,rebote,ressalto		[sound:7001-8000-cambridge-eus73861.mp3],[sound:7001-8000-cambridge-rebound.mp3]	to bounce back after hitting a hard surface. ,If an action rebounds on you, it does not have the effect you hoped for but has an unpleasant effect on you instead.. ,to rise in price after a fall. ,the act of rebounding. 
rebel	rebelde	/<span class="ipa dipa">ˈreb·əl</span>/	[sound:7001-8000-cambridge-rebel.mp3]	someone who does not accept authority and refuses to obey rules. 
Raymond				
procedures				
pirates				
pinned				
parlor				
Owen				
outfits				
livin				
Kirby				
issued				
institute	instituto	/<span class="ipa dipa">ˈɪn·stɪˌtut</span>/	[sound:7001-8000-cambridge-eus75808.mp3]	a place where people do scientific or teaching work. 
industrial	industrial	/<span class="ipa dipa">ɪnˈdʌs·tri·əl</span>/	[sound:7001-8000-cambridge-industrial.mp3]	connected with industry. 
hoops				
heartache	tristeza profunda	/<span class="ipa dipa">ˈhɑrtˌeɪk</span>/	[sound:7001-8000-cambridge-eus72177.mp3]	extreme sadness. 
head's				
haired				
Gloria				
fundraiser	evento para arrecadação de fundos	/<span class="ipa dipa">-zɚ</span>/	[sound:7001-8000-cambridge-uscld00548.mp3]	a person or event involved in collecting money for a particular purpose, especially a charity. 
dynamite	dinamite	/<span class="ipa dipa">ˈdɑɪ·nəˌmɑɪt</span>/	[sound:7001-8000-cambridge-dynamite.mp3]	a type of explosive. 
doorman	porteiro,-a	/<span class="ipa dipa">ˈdɔːr-</span>/	[sound:7001-8000-cambridge-doorman.mp3]	a person whose job is to stand by the door of a hotel or public building and allow people to go in or out, and to open their car doors, etc.. 
documentary	documentário	/<span class="ipa dipa">ˌdɑ·kjəˈmen·t̬ər·i</span>/	[sound:7001-8000-cambridge-eus71353.mp3]	a film or television programme that gives facts about a real situation. 
discreet	discreto		[sound:7001-8000-cambridge-discreet.mp3]	careful not to cause embarrassment or attract too much attention, especially by keeping something secret. 
diLucca				
detect	detectar,perceber	/<span class="ipa dipa">dɪˈtekt</span>/	[sound:7001-8000-cambridge-detect.mp3]	to discover or notice something. 
cracks				
cracker	bolacha de água e sal,tubo colorido de papel com um pequeno presente de Natal dentro,que se estala ao se abrir	/<span class="ipa dipa">ˈkræk·ər</span>/	[sound:7001-8000-cambridge-cracker.mp3]	a dry biscuit that is usually salty. ,a coloured paper tube, often with a small toy inside, that people pull open at Christmas. 
considerate	atencioso	/<span class="ipa dipa">kənˈsɪd·ər·ɪt</span>/	[sound:7001-8000-cambridge-considerate.mp3]	kind and helpful. 
climbed				
chilly	gelado,frio	/<span class="ipa dipa">ˈtʃɪl·i</span>/	[sound:7001-8000-cambridge-chilly.mp3]	too cold. 
catering	bufê,fornecimento de comidas prontas e bebidas	/<span class="ipa dipa">ˈkeɪ·t̬ər·ɪŋ</span>/	[sound:7001-8000-cambridge-uscastr015.mp3]	providing food and drinks for people. 
Bessie				
author	autor,-ora	/<span class="ipa dipa">ˈɔ·θər</span>/	[sound:7001-8000-cambridge-eus75489.mp3]	someone who writes a book, article, etc.. 
apophis				
Abraham				
Zoey				
vacuum	aspirar o pó,passar o aspirador (em),vácuo,aspirador de pó	/<span class="ipa dipa">ˈvæk·jum</span>/	[sound:7001-8000-cambridge-vacuum.mp3]	to clean something using a vacuum cleaner. ,a space from which most or all of the air, gas, or other material has been removed. ,a vacuum cleaner. 
urine	urina	/<span class="ipa dipa">ˈjʊər·ɪn</span>/	[sound:7001-8000-cambridge-urine.mp3]	the liquid that comes out of your body when you go to the toilet. 
tunnels				
Todd's				
tanks				
strung	passado e particípio passado de “string”		[sound:7001-8000-cambridge-strung.mp3]	past simple and past participle of  string . 
stitches				
sordid	sujo,sórdido	/<span class="ipa dipa">ˈsɔːr-</span>/	[sound:7001-8000-cambridge-sordid.mp3]	dirty and unpleasant. ,morally wrong and shocking. 
sark				
referred				
protector	protetor,-ora	/<span class="ipa dipa">prəˈtek·tər</span>/	[sound:7001-8000-cambridge-protector.mp3]	someone or something that protects. 
portion	porção,parcela	/<span class="ipa dipa">ˈpɔr·ʃən</span>/	[sound:7001-8000-cambridge-portion.mp3]	the amount of food given to one person in a restaurant. ,a part of something. 
Porsche				
phoned				
pets				
paths				
moss	musgo	/<span class="ipa dipa">mɔs</span>/	[sound:7001-8000-cambridge-moss.mp3]	a very small, green plant that grows on the surface of rocks, trees, etc.. 
