raid	<u><b>raid</b></u>:invasão,razia. <u><b>to raid</b></u>:incursionar,atacar de surpresa.	1. a sudden attack on a place by soldiers			incursão	(911)ataque	incursão	ataque,batida	ataque,batida,atacar,dar uma batida						attack, seizure, pillage																										raid				[sound:6001-7000/thesaurus/6001-7000-thesaurus-raid.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-raid.mp3]					reɪd	reɪd					"<span class=""ipa dipa"">reɪd</span>"																	
income	<u><b>income</b></u>:rendimento,receita,ganho,provento,renda.	1. the money that you regularly get, for example from your job			(3)rendimento,renda	(6341)rendimento,(8113)renda	rendimento,renda,lucro,resultado	rendimento,renda,lucro,resultado	renda						money earned by work or investments																										renda				[sound:6001-7000/thesaurus/6001-7000-thesaurus-income.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-income.mp3]					ˈɪnkʌm	ˈɪn kʌm					"<span class=""ipa dipa"">ˈɪn·kʌm</span>"																	
immune	<u><b>immune</b></u>:imune,imunitário,isento,inviolável.	1. If you are immune to a disease, you will not get it.			(3)imune	(1887)imune,(1835)imunológico	imune,imunológico		imune						invulnerable																										imune																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-immune.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-immune.mp3]					ɪˈmjuːn	ɪˈmyun					"<span class=""ipa dipa"">ɪˈmjun</span>"		
hay	<u><b>hay</b></u>:feno,palha,relva,forragem. <u><b>to hay</b></u>:preparar feno.	1. dried grass for animals to eat			feno	(918)feno	feno		feno						dried grass																										feno				[sound:6001-7000/thesaurus/6001-7000-thesaurus-hay.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-hay.mp3]					heɪ	heɪ					"<span class=""ipa dipa"">heɪ</span>"																	
boobs	<u><b>boobs</b></u>:seios.				sala de aula	(360)seios,(721)mamas,(632)peitos									female breasts																										mamas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-boobs.mp3]						buːb,buːbz	bub																						
appreciation	<u><b>appreciation</b></u>:apreciação,agradecimento,admiração.	1. an understanding of how good something or someone is			apreciação,(3)valorização	(1341)apreço,(1342)apreciação	agradecimento,apreciação,apreço,valorização	agradecimento,apreciação,valorização	apreciação,apreço,agradecimento						thankfulness,increase in worth,recognition of worth																										apreciação																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-appreciation.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-appreciation.mp3]					əpriːʃɪˈeɪʃn	əˌpri ʃiˈeɪ ʃən					"<span class=""ipa dipa"">əˌpri·ʃiˈeɪ·ʃən</span>"		
appointed	<u><b>appointed</b></u>:provido.				(1)empregado,nomeado	(7003)nomeado	nomeado,indicado,designado	designado,nomeado,indicado							named																										nomeado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-appointed.mp3]						əˈpɔɪnt,əˈpɔɪntɪd	əˈpɔɪn tɪd																						
accomplice	<u><b>accomplice</b></u>:cúmplice,comparsa	1. a person who helps someone else to commit a crime or to do something morally wrong			cúmplice	(1735)cúmplice	cúmplice		cúmplice						helper, especially in committing a crime																										cúmplice				[sound:6001-7000/thesaurus/6001-7000-thesaurus-accomplice.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-accomplice.mp3]					əˈkʌmplɪs	əˈkɒm plɪs					"<span class=""ipa dipa"">-ˈkɑːm-</span>"																	
wander	<u><b>wander</b></u>:passeio. <u><b>to wander</b></u>:vaguear,errar,divagar,ser infiel,vagabundar.	1. to walk slowly around a place without any purpose			(3)vaguear,(3)passear	(136)andar,(333)vaguear,(212)vagar,(274)passear	perambular,passear,vagar,deambulação,andar,vaguear	vagar,perambular,deambulação	perambular,vagar						move about aimlessly,digress; get lost																										vaguear				[sound:6001-7000/thesaurus/6001-7000-thesaurus-wander.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-wander.mp3]					ˈwɒndə	ˈwɒn dər					"<span class=""ipa dipa"">ˈwɑn·dər</span>"																	
shoved					(3)empurrar,empurrado	(80)enfiado,(89)empurrou,(67)empurrado,(60)enfiou	empurrar								push without gentleness																										empurrado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-shoved.mp3]						ʃʌv	ʃʌv																						
sewer	<u><b>sewer</b></u>:bueiro,vazadouro,costureira,esgoto.	1. a large pipe, usually underground, that is used for carrying waste water and human waste away from buildings to a place where they can be safely got rid of			esgoto	(916)esgoto	esgoto,saneamento	esgoto,saneamento	esgoto						drain																										esgoto				[sound:6001-7000/thesaurus/6001-7000-thesaurus-sewer.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-sewer.mp3]					ˈsəʊə	ˈsu ər					"<span class=""ipa dipa"">ˈsuː.ɚ</span>"																	
retire	<u><b>to retire</b></u>:retirar,aposentar,aposentar-se,jubilar,retirar-se,jubilar-se,reformar-se.	1. to leave your job and stop working because you are old			(3)retirar,(3)aposentar,se aposentar	(288)retirar,(240)aposentar,(545)se aposentar,(122)reformar-se	aposentar,retirar,reformado	reformado,aposentar-se	aposentar-se,aposentado						leave a place or responsibility																										aposentar-se				[sound:6001-7000/thesaurus/6001-7000-thesaurus-retire.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-retire.mp3]					rɪˈtaɪə	"rɪˈtaɪ<span class=""superscript"">ə</span>r"					"<span class=""ipa dipa"">rɪˈtɑɪər</span>"																	
peach	<u><b>peach</b></u>:pêssego. <u><b>to peach</b></u>:delatar.	1. a soft, sweet, round fruit with red and yellow skin			pêssego	(1004)pêssego			pêssego						pink, reddish in color,pleasing,combination of red and yellow,outstanding example,attractive woman,tattle on someone,gossip																										pêssego				[sound:6001-7000/thesaurus/6001-7000-thesaurus-peach.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-peach.mp3]					piːʧ	pitʃ					"<span class=""ipa dipa"">pitʃ</span>"																	
fugitive	<u><b>fugitive</b></u>:foragido,prófugo. <u><b>fugitive</b></u>:fugitivo,foragido.	1. a person who is running away or hiding from the police or a dangerous situation			(3)fugitivo	(1694)fugitivo	fugitivo		fugitivo						fleeing, transient,person escaping from law or other pursuer																										fugitivo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-fugitive.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus71942.mp3]					ˈfjuːʤɪtɪv	ˈfyu dʒɪ tɪv					"<span class=""ipa dipa"">-t̬ɪv</span>"		
discount	<u><b>discount</b></u>:desconto. <u><b>to discount</b></u>:descontar,deduzir,rebater.	1. a reduction in the price of something			desconto,(3)descontar	(4933)desconto	desconto,descontar	desconto	desconto,descartar,não levar em conta,dar desconto em,rebaixar,descontar						reduction in cost,lower, reduce cost,ignore; treat as insignificant																										desconto																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-discount.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-discount.mp3],[sound:cambridge-discount.mp3]					ˈdɪskaʊnt	"<span class=""luna-pos"">verb</span> ˈdɪs kaʊnt, dɪsˈkaʊnt; <span class=""luna-pos"">noun,</span> <span class=""luna-pos"">adjective</span> ˈdɪs kaʊnt"					"<span class=""ipa dipa"">ˈdɪsˌkɑʊnt</span>,<span class=""ipa dipa"">dɪˈskɑʊnt</span>"		
cranky	<u><b>cranky</b></u>:excêntrico,irritadiço,cabeça-quente.	1. easily annoyed or upset			rabugento,(3)adoentado	(98)irritado,(175)rabugento	irritadiço		rabugento,irritadiço						in bad mood																										cranky				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cranky.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cranky.mp3]					ˈkræŋkɪ	ˈkræŋ ki					"<span class=""ipa dipa"">ˈkræŋ.ki</span>"																	
crank	<u><b>crank</b></u>:manivela. <u><b>to crank</b></u>:girar a manivela.	1. an illegal drug that is a form of methamphetamine			manivela	(299)manivela	manivela	manivela	metanfetamina						a device for revolving a shaft,a person with an obsession,an ill-natured person																										manivela				[sound:6001-7000/thesaurus/6001-7000-thesaurus-crank.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-crank.mp3]					kræŋk	kræŋk																						
clowns	<u><b>clowns</b></u>:palhaçada.				palhaços	(1315)palhaços		palhaços							joking person,stupid, ignorant person,joke																										palhaços				[sound:6001-7000/thesaurus/6001-7000-thesaurus-clowns.mp3]						klaʊn	klaʊn																						
clearance	<u><b>clearance</b></u>:apuramento,afastamento.	1. the process of removing waste or things you do not want from a place			(2)espaço livre,(2)remoção,(2)folga,(2)liberação	(435)apuramento,(1302)depuração,(771)autorização	autorização,liberação,apuramento,desembaraço,limpeza,folga,liquidação	desembaraço,autorização	derrubada,limpeza,liquidação,permissão,autorização						permission for activity,gap above something																										liberação				[sound:6001-7000/thesaurus/6001-7000-thesaurus-clearance.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-clearance.mp3]					ˈklɪərəns	ˈklɪər əns					"<span class=""ipa dipa"">ˈklɪr.<span class=""sp dsp"">ə</span>ns</span>"																	
buffalo	<u><b>buffalo</b></u>:búfalo.	1. a large wild animal similar to a cow			búfalo	(895)búfalo			búfalo						hoofed animal,influence,frighten, threaten,bewilder, confuse,confuse, perplex, mix up,baffle,perplex,upset, intimidate,intimidate, push around,browbeat,mislead; be dishonest,circumvent, nip in the bud,deceive																										búfalo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-buffalo.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-buffalo.mp3]					ˈbʌfələʊ	ˈbʌf əˌloʊ					"<span class=""ipa dipa"">ˈbʌf·əˌloʊ</span>"		
bodyguard	<u><b>bodyguard</b></u>:guarda-costas	1. a person or group of people whose job is to protect someone from attack			escolta	(1373)guarda-costas	escolta		guarda-costas,seguranças						protector																										guarda-costas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-bodyguard.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-usbo___026.mp3]					ˈbɒdɪgɑːd	ˈbɒd iˌgɑrd					"<span class=""ipa dipa"">ˈbɑː.di.ɡɑːrd</span>"																	
anxiety	<u><b>anxiety</b></u>:ansiedade,angústia,ânsia.	1. the feeling of being very worried			ansiedade	(5648)ansiedade	ansiedade	ansiedade	apreensão,inquietude,ansiedade						worry, tension																										ansiedade																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-anxiety.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-anxiety.mp3]					æŋˈzaɪətɪ	æŋˈzaɪ ɪ ti					"<span class=""ipa dipa"">æŋˈzɑɪ·ɪ·t̬i</span>"		
accountant	<u><b>accountant</b></u>:contabilista,contador.	1. someone whose job is keeping records of all the money that people or companies spend and earn			(3)contabilista,contador	(848)contador,(1078)contabilista	contador,contabilista	contabilista,contador	contador,-ora						person who maintains financial accounts of a business																										contador				[sound:6001-7000/thesaurus/6001-7000-thesaurus-accountant.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-accountant.mp3]					əˈkaʊntənt	əˈkaʊn tnt					"<span class=""ipa dipa"">əˈkɑʊn·t̬<span class=""sp dsp"">ə</span>nt</span>"																	
terrorist	<u><b>terrorist</b></u>:terrorista. <u><b>terrorist</b></u>:terrorista.	1. someone who is involved in terrorism			(3)terrorista	(6222)terrorista	terrorismo,terrorista	terrorismo,terrorista	terrorista						subversive,radical																										terrorista																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-terrorist.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-terrorist.mp3]					ˈterərɪst	ˈtɛr ər ɪst					"<span class=""ipa dipa"">ˈter·ər·ɪst</span>"		
stinking	<u><b>stinking</b></u>:fedorento,fedorenta,fedido,fedida,sórdido.	1. having a very unpleasant smell			(3)fedorento	(224)fedorento	fedorento		fétido,fedido,desgraçado,podre						smelly																										fedorento				[sound:6001-7000/thesaurus/6001-7000-thesaurus-stinking.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-stinking.mp3]					stɪŋk,ˈstɪŋkɪŋ	ˈstɪŋ kɪŋ					"<span class=""ipa dipa"">ˈstɪŋ.kɪŋ</span>"																	
salmon	<u><b>salmon</b></u>:salmão. <u><b>salmon</b></u>:de salmão.	1. a large, silver fish, or the pink meat of this fish			salmão	(3130)salmão	salmão		salmão						combination of red and yellow,rose color,color of blood; shade resembling such a color																										salmão																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-salmon.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-salmon.mp3]					ˈsæmən	ˈsæm ən					"<span class=""ipa dipa"">ˈsæm·ən</span>"		
nickel	<u><b>nickel</b></u>:níquel. <u><b>to nickel</b></u>:niquelar.	1. a US or Canadian coin with a value of five cents (= 5/100 of a dollar)			(3)níquel,protocolo	(1704)níquel	níquel		níquel (moeda americana ou canadense de cinco centavos)						smaller currency in exchange for larger,coat with metallic material																										níquel																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-nickel.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-nickel.mp3]					nɪkl	ˈnɪk əl					"<span class=""ipa dipa"">ˈnɪk·əl</span>"		
nana	<u><b>nana</b></u>:vó	1. child’s word for a grandmother			vovó	(328)avó			vovó																																nana					[sound:6001-7000/cambridge/6001-7000-cambridge-usmysti023.mp3]					ˈnænɪ						"<span class=""ipa dipa"">ˈnæn.ə</span>"																	
foreman	<u><b>foreman</b></u>:chefe,capataz,contramestre.	1. someone who leads a group of workers			capataz,(3)contramestre	(512)capataz	capataz,encarregado,contramestre	capataz,encarregado	capataz						overseer																										capataz				[sound:6001-7000/thesaurus/6001-7000-thesaurus-foreman.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-foreman.mp3]					ˈfɔːmən	ˈfɔr mən, ˈfoʊr-					"<span class=""ipa dipa"">ˈfɔr·mən</span>"																	
decency	<u><b>decency</b></u>:decência.	1. behaviour that is good, moral, and acceptable in society			decência,(3)decoro	(1077)decência	pudor,decoro	decência,pudor,decoro	decência						respectable behavior																										decência																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-decency.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-decency.mp3]					ˈdiːsnsɪ	ˈdi sən si							
cord	<u><b>cord</b></u>:corda,cabo,linha,fio elétrico. <u><b>to cord</b></u>:empilhar.	1. thick string, or a piece of this			cordão	(526)corda,(953)cordão,(524)cabo	cabo,fio,cordão,corda	cabo,fio,cordão	corda,cabo						rope																										cordão				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cord.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-chord.mp3]					kɔːd	kɔrd					"<span class=""ipa dipa"">kɔrd</span>"																	
beam	<u><b>beam</b></u>:raio,feixe,barrote,facho,feixe de luz,raio de luz,trave,viga. <u><b>to beam</b></u>:emitir,sorrir,transmitir,iluminar,irradiar,resplandecer,brilhar.	1. a line of light that shines from something			trave,(3)viga	(2080)feixe	viga,trave,raio,feixe	viga,feixe	raio,feixe de luz,viga (de madeira),sorrir,estar radiante						length of material used as support,ray of light,broadcast on air waves,smile broadly,shine, as a light,make electronic transfer																										feixe				[sound:6001-7000/thesaurus/6001-7000-thesaurus-beam.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-beam.mp3]					biːm	bim					"<span class=""ipa dipa"">bim</span>"																	
altogether	<u><b>altogether</b></u>:totalmente,completamente,inteiramente,no total,em suma	1. in total			(3)completamente	(426)totalmente,(212)por completo,(771)completamente,(284)ao todo	totalmente,completamente	totalmente	no total,totalmente,completamente,no geral						as a whole,completely																										ao todo				[sound:6001-7000/thesaurus/6001-7000-thesaurus-altogether.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-altogether.mp3]					ɔːltəˈgeðə	ˌɔl təˈgɛð ər, ˈɔl təˌgɛð ər					"<span class=""ipa dipa"">ˌɔl·təˈɡeð·ər</span>"																	
tremendous	<u><b>tremendous</b></u>:tremenda. <u><b>tremendous</b></u>:tremendo,medonho.	1. very good			(3)enorme,(3)tremendo	(2016)tremendo	enorme,grande,tremendo	enorme,grande,tremendo	fantástico,fabuloso,sensacional,enorme,tremendamente,muito						huge, overwhelming																										tremendo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-tremendous.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-tremendous.mp3]					trɪˈmendəs	trɪˈmɛn dəs					"<span class=""ipa dipa"">trɪˈmen·dəs</span>"		
summit	<u><b>summit</b></u>:cimeira,topo,cume,cimo,pico,ponta,ápice,reunião de cúpula,encontro.	1. the top of a mountain			(3)cimeira,(3)cúpula,(3)cume	(11070)cimeira	cume,cúpula,cimeira		cume						top, crowning point																										cúpula				[sound:6001-7000/thesaurus/6001-7000-thesaurus-summit.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-summit.mp3]					ˈsʌmɪt	ˈsʌm ɪt					"<span class=""ipa dipa"">ˈsʌm·ɪt</span>"																	
squash	<u><b>squash</b></u>:abóbora. <u><b>to squash</b></u>:amassar.	1. a sport in which two people hit a small rubber ball against the four walls of a room			(3)polpa,(3)abóbora,(3)esmagar	(223)abóbora,(152)esmagar	amassar,abóbora,esmagar	abóbora,squash	squash,abóbora,achatar,amassar,espremer						compress								"<b>""He enjoys swimming and playing <font color=""#ff0000"">squash</font> in his free time.""</b><br><i>""Ele gosta de nadar e jogar <u>squash</u> em seu tempo livre.""</i> <i><u><font color=""#aa4444"">squash</font></u></i> <br><br><b>""Pumpkin and calabash are varieties of <font color=""#ff0000"">squash</font>.""</b><br><i>""Moranga e cabaça são variedades de <u>abóbora</u>.""</i> <i><u><font color=""#aa4444"">abóbora</font></u></i> <br><br><b>""I always <font color=""#ff0000"">squash</font> used cans before recycling them.""</b><br><i>""Eu sempre <u>esmago</u> latas usadas antes de reciclá-las.""</i> <i><u><font color=""#aa4444"">esmagar</font></u></i> <br>"		"01. <font color=""#c7c7c7""><i>to crush something into a flat shape: </i></font><br><font color=""#c7c7c7""><i>para esmagar algo numa forma plana: </i></font><br><b>""He accidentally sat on her hat and <font color=""#ff0000"">squashed</font> it. ""</b><br><i>""Ele acidentalmente sentou-se no chapéu dela e <u>esmagou</u>-o. ""</i><br><div><i><br></i></div><div><b>""If you all squashed up (= moved closer together), we could fit an extra person in the car.""</b></div><div><i>""Se você todo <u>esmagado</u> (=movido mais perto junto), nós poderíamos colocar uma pessoa extra no carro.""</i><b><br></b></div><div><br></div><div>05. <font color=""#c7c7c7""><i>to press down or crush something so that it becomes flat: </i></font><br><font color=""#c7c7c7""><i>para pressionar ou esmagar algo para que fique plano: </i></font><br><b>""Kate <font color=""#ff0000"">squashed</font> the paper cup and dropped it into the trash can. ""</b><br><i>""A Kate <u>esmagou</u> o copo de papel e atirou-o para o caixote do lixo. ""</i><br><br>06. <font color=""#c7c7c7""><i>If you squash a plan or idea, you stop it completely and suddenly: </i></font><br><font color=""#c7c7c7""><i>Se você esmagar um plano ou ideia, você pára completamente e de repente: </i></font><br><b>""Republican leaders will probably try to <font color=""#ff0000"">squash</font> the tax cut. ""</b><br><i>""Os líderes republicanos provavelmente tentarão acabar com a <u>redução</u> dos impostos. ""</i><br></div>"																squash	"<b>""butternut <font color=""#ff0000"">squash</font>.""</b><br><i>""abóbora-menina.""</i> <br><br><b>""<font color=""#ff0000"">squash</font> match.""</b><br><i>""jogo de squash.""</i> <br>"			[sound:6001-7000/thesaurus/6001-7000-thesaurus-squash.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-squash.mp3]					skwɒʃ	skwɒʃ, skwɔʃ					"<span class=""ipa dipa"">skwɑʃ</span>"																	
popping					estourando	(91)aparecendo,(133)aparecer	estourando,aparecer								jump, burst																										popping				[sound:6001-7000/thesaurus/6001-7000-thesaurus-popping.mp3]						pɒp	pɒp																						
peanuts	<u><b>peanuts</b></u>:amendoins.				amendoim	(840)amendoins	amendoim								nut																										amendoins				[sound:6001-7000/thesaurus/6001-7000-thesaurus-peanuts.mp3]						ˈpiːnʌt,ˈpiːnʌts	ˈpiˌnʌt, -nət																						
myrtle	<u><b>myrtle</b></u>:mirto.	1. a small tree with shiny green leaves, pleasant-smelling white flowers and blue-black fruit			murta	(76)murta	murta		murta			"<i><u><font color=""#aa4444"">murta</font></u></i><br>"																													myrtle					[sound:6001-7000/cambridge/6001-7000-cambridge-usmuscl029.mp3]					mɜːtl						"<span class=""ipa dipa"">ˈmɝː.t̬<span class=""sp dsp"">ə</span>l</span>"																	
hangs					trava	(96)trava,(119)anda,(96)pendura,(112)paira	trava				"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  suspender;  pendurar<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  estar pendurado;  estar suspenso<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  deixar ficar pendurado<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (parede) aplicar, colocar<br>5. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  demorar, hesitar, ser lento<br>6. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  [pretérito e particípio passado: hanged ] enforcar;  ser enforcado<br>7. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (expressão) ir para o diabo<br>8. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (expressão) ser levado pelo diabo<br>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  inclinação, ladeira, declive<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (casaco, etc.) aba<br>3. <font color=""#c7c7c7""><i><u><b> coloquial</b></u></i></font>  coloquial sentido, significado</div>"				suspend or be suspended,kill by suspension from a rope,depend on future action							"01. <font color=""#c7c7c7""><i>To attach so as to permit free motion at the point of attachment</i></font><br><font color=""#c7c7c7""><i>Anexar de modo a permitir o movimento livre no ponto de ligação</i></font><br><b>""To <font color=""#ff0000"">hang</font> a door on its hinges""</b><br><i>""<u>Pendurar</u> uma porta nas dobradiças""</i><div><i><br></i>02. <font color=""#c7c7c7""><i>To ornament or cover with things suspended</i></font><br><font color=""#c7c7c7""><i>Para ornamentos ou coberturas com coisas suspensas</i></font><br><b>""To <font color=""#ff0000"">hang</font> a room with pictures and drapes""</b><br><i>""Para <u>pendurar</u> um quarto com fotos e cortinas""</i></div>"			"01. <font color=""#c7c7c7""><i>(of a computer program or system) to stop working or appearing on a screen: </i></font><br><font color=""#c7c7c7""><i>(de um programa ou sistema de computador) para deixar de funcionar ou aparecer num ecrã: </i></font><br><b>""In the middle of a download, it just <font color=""#ff0000"">hangs</font>.""</b><br><i>""No meio de um download, ele apenas pendura.""</i><br>"																pendura				[sound:6001-7000/thesaurus/6001-7000-thesaurus-hangs.mp3]						hæŋ	hæŋ		hæŋ, hʌŋ, ˈhæŋ				hæŋ																
dudes					caras	(475)caras,(377)tipos,(226)gajos,(118)homens					"<div>1. <font color=""#c7c7c7""><i><u><b> coloquial</b></u></i></font>  homem, tipo, meu<br>2. <font color=""#c7c7c7""><i><u><b> Estados Unidos da América  coloquial</b></u></i></font>  elegante pretensioso</div>"				friend,dapper man			01. a man								"01. <font color=""#c7c7c7""><i>a man</i></font><br><font color=""#c7c7c7""><i></i></font><b>""He's a real cool <font color=""#ff0000"">dude</font>.""</b><br><font color=""#c7c7c7""><i></i></font><b>""Hey, <font color=""#ff0000"">dude</font>, what's up?""</b><br>"															gajos				[sound:6001-7000/thesaurus/6001-7000-thesaurus-dudes.mp3]						djuːd	dud, dyud						djuːd, duːd																
disguise	<u><b>disguise</b></u>:disfarce,máscara. <u><b>to disguise</b></u>:disfarçar,camuflar.	1. things that you wear to change the way you look so that people cannot recognize you			(3)disfarçar,disfarce	(961)disfarçar,(996)disfarce	disfarçar,disfarce,dissimulado	disfarce,dissimulado	disfarce,disfarçar						covering, makeup for deception,mask; misrepresent																										disfarce																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-disguise.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-disguise.mp3]					dɪsˈgaɪz	dɪsˈgaɪz, dɪˈskaɪz					"<span class=""ipa dipa"">dɪsˈɡɑɪz</span>"		
curb	<u><b>curb</b></u>:freio,meio-fio. <u><b>to curb</b></u>:conter,moderar,frear.	1. the edge of the raised path at the side of the road			(3)freio,borda da calçada	(190)passeio,(143)conter,(98)travar,(112)calçada	freio,calçada,travar,coibir	freio	meio-fio,limitar,conter,coibir						restraining device; check,repress, restrict																										freio				[sound:6001-7000/thesaurus/6001-7000-thesaurus-curb.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-curb.mp3]					kɜːb	kɜrb					"<span class=""ipa dipa"">kɜrb</span>"																	
competitive	<u><b>competitive</b></u>:competitivo.	1. wanting to win or be better than other people			(3)competitivo	(8296)competitivo	competitivo		competitivo						willing to oppose																										competitivo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-competitive.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus70916.mp3]					kəmˈpetɪtɪv	kəmˈpɛt ɪ tɪv					"<span class=""ipa dipa"">kəmˈpet̬·ɪ·t̬ɪv</span>"		
bites					mordidos	(256)picadas,(298)mordidas,(308)morde									injury from gripping, tearing,mouthful of food,pungency; stinging sensation,allotment,grip or tear with teeth,corrode, eat away,take a chance																										mordidas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-bites.mp3]						baɪt,baɪts	baɪt																						
balloons					balões	(1995)balões									inflated material or vehicle,billow out; bloat																										balões																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-balloons.mp3]						bəˈluːn,bəˈluːnz	bəˈlun							
antique	<u><b>antique</b></u>:antigüidade. <u><b>antique</b></u>:antiga,antigo.	1. an object that is old, and often rare or beautiful			(3)antigo,(3)antiguidade	(874)antigo	antigo,antiguidade	antiguidade	antiguidade,antigo						old,old object, often of great value																										antiguidade				[sound:6001-7000/thesaurus/6001-7000-thesaurus-antique.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-antique.mp3]					ænˈtiːk	ænˈtik					"<span class=""ipa dipa"">ænˈtik</span>"																	
retreat	<u><b>retreat</b></u>:retirada,recuo,escape,esquivança,recanto. <u><b>to retreat</b></u>:retirar,fazer uma retirada. <u><b>to retreat</b></u>:retirar-se.	1. When soldiers retreat, they move away from the enemy, especially to avoid fighting.			(3)retirada,(3)recuo,retiro,(3)recuar	(1992)retiro	retirada,recuo,retiro,recuar	recuo,retiro,recuar	retirar-se,bater em retirada,retirada						departure,place one goes for peace,pull back, go away																										retiro				[sound:6001-7000/thesaurus/6001-7000-thesaurus-retreat.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-retreat.mp3]					rɪˈtriːt	rɪˈtrit					"<span class=""ipa dipa"">rɪˈtrit</span>"																	
profits	<u><b>profits</b></u>:lucros.				lucros,(3)beneficiar,(3)lucro	(5387)lucros	lucro,proveitos	lucros,proveitos							gain,gain; get or give an advantage																										lucros				[sound:6001-7000/thesaurus/6001-7000-thesaurus-profits.mp3]						ˈprɒfɪts,ˈprɒfɪt	ˈprɒf ɪt																						
panties	<u><b>panties</b></u>:calcinha,calcinha cavada,ceroulas.	1. underwear that covers the bottom, worn by women and girls			calcinhas	(487)calcinha,(815)cuecas			calcinha						women's underwear																										calcinha				[sound:6001-7000/thesaurus/6001-7000-thesaurus-panties.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus73409.mp3]					ˈpæntɪz	ˈpæn tiz					"<span class=""ipa dipa"">ˈpæn·t̬iz</span>"																	
